appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,languages,genre,ccu,tags
570840,家有大貓 Nekojishi,"Studio Klondike, Team Nekojishi",Orange Juice Dog,,3082,247,0,"200,000 .. 500,000",179,0,320,0,0,0,0,"English, Simplified Chinese, Traditional Chinese, Japanese","Free to Play, Indie",29,"{'Free to Play': 376, 'Visual Novel': 354, 'Sexual Content': 352, 'Dating Sim': 326, 'Choices Matter': 291, 'Nudity': 289, 'Cute': 258, 'Romance': 230, 'LGBTQ+': 212, 'Anime': 176, 'Singleplayer': 172, 'Story Rich': 157, 'Multiple Endings': 149, 'Great Soundtrack': 95, 'Indie': 73, 'NSFW': 59, 'Cats': 43, 'Memes': 32, 'Atmospheric': 17, 'Otome': 17}"
570850,Metal Assault,bitBerg,Newsight Games/bitBerg,,8,3,0,"0 .. 20,000",0,0,0,0,99,99,0,English,"Action, Adventure, Indie, RPG, Strategy",0,"{'Action': 22, 'Adventure': 22, 'Indie': 21, 'Gore': 21, 'Violent': 21, 'Strategy': 20, 'RPG': 20, 'VR': 16, 'FPS': 11}"
570860,AudioBeats,Famiku,Famiku,,41,11,0,"0 .. 20,000",0,0,0,0,999,999,0,"English, Simplified Chinese","Action, Casual, Indie, Sports",0,"{'Action': 22, 'Casual': 22, 'Indie': 21, 'Sports': 20, 'VR': 10, 'Rhythm': 9}"
570890,Fallen,BT Studios,BT Studios,,27,19,0,"0 .. 20,000",164,0,164,0,199,199,0,English,"Action, Adventure, Indie",0,"{'Action': 33, 'Adventure': 32, 'Indie': 32, 'Platformer': 14, '2D': 13, '4 Player Local': 12, 'Local Multiplayer': 12, 'Aliens': 10, 'Story Rich': 10, 'Difficult': 10, 'Atmospheric': 10, 'Singleplayer': 10}"
570900,Art Plunge,Space Plunge,Space Plunge,,48,1,0,"0 .. 20,000",0,0,0,0,199,199,0,English,"Casual, Indie",0,"{'Casual': 24, 'Indie': 23, 'VR': 8, 'VR Only': 1}"
570920,RPG Tycoon: Festive Fun,Skatanic Studios,GSProductions Ltd.,,0,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,"Adventure, Indie, RPG, Simulation, Strategy",0,[]
570930,Redout - Soundtrack,34BigThings srl,,,24,0,0,"0 .. 20,000",0,0,0,0,399,799,50,English,"Indie, Racing",0,"{'Indie': 21, 'Racing': 21}"
570950,Devilated,Trunks Studio,Trunks Studio,,0,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,"Action, Adventure, Indie, RPG",0,[]
570960,Robocraft - Premium for Life Pack,Freejam,,,72,20,0,"0 .. 20,000",0,0,0,0,4999,4999,0,"English, French, Italian, German, Spanish, Japanese, Portuguese-Brazil, Russian, Simplified Chinese, Traditional Chinese","Action, Free to Play, Indie, Massively Multiplayer, RPG, Simulation",0,"{'Massively Multiplayer': 31, 'Free to Play': 29, 'Action': 27, 'Simulation': 26, 'Indie': 25, 'RPG': 23}"
570970,ARENA an Age of Barbarians story,Crian Soft,Crian Soft,,94,47,0,"0 .. 20,000",0,0,0,0,999,999,0,"English, Italian, Spanish - Spain","Action, Casual, Indie",0,"{'Action': 37, 'Indie': 32, 'Nudity': 32, 'Casual': 31, 'Sexual Content': 31, 'Violent': 26, 'Gore': 24}"
570980,Tale of Fallen Dragons,BigTapir Games,BigTapir Games,,422,44,0,"0 .. 20,000",0,0,0,0,999,999,0,"English, Simplified Chinese, Traditional Chinese","Action, Adventure, Indie, Early Access",0,"{'Action Roguelike': 43, 'Indie': 34, 'Action': 26, 'Early Access': 26, 'Adventure': 25, 'Replay Value': 14, 'Rogue-like': 13}"
571020,Santa's Big Adventures,Mihai Morosanu,Mihai Morosanu,,40,21,0,"50,000 .. 100,000",220,0,220,0,49,99,51,English,"Action, Casual, Indie",1,"{'Action': 27, 'Indie': 22, 'Casual': 22, 'Platformer': 5}"
571040,PD Artist 10,"Daniel Ritchie - Squirreldome.com, Philip Staiger - TheBest3D.com",KPL,,6,4,0,"0 .. 20,000",0,0,0,0,1099,1099,0,English,"Design & Illustration, Education, Photo Editing, Software Training, Utilities",0,"{'Utilities': 22, 'Software Training': 22, 'Design & Illustration': 21, 'Photo Editing': 21, 'Education': 21}"
571050,Santa Sling,"8th Shore, Inc.","8th Shore, Inc.",,7,6,0,"0 .. 20,000",0,0,0,0,399,399,0,English,"Casual, Indie, Simulation",0,"{'Indie': 22, 'Casual': 21, 'Simulation': 21, 'VR': 8}"
571060,Zork Nemesis: The Forbidden Lands,Zombie Studios,Activision,,16,3,0,"0 .. 20,000",0,0,0,0,599,599,0,English,Adventure,0,"{'Adventure': 24, 'Nudity': 22, 'Violent': 20, 'Point & Click': 6}"
571080,FormulaNext,SparkLightGames,SparkLightGames,,1,0,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Casual, Indie, Racing",0,"{'Racing': 22, 'Casual': 21, 'Indie': 20}"
571090,Wells Demo,Tower Up Studios,Tower Up Studios,,72,21,0,"0 .. 20,000",0,0,0,0,0,0,0,"English, French, German, Spanish, Portuguese-Brazil",Action,0,"{'Action': 43, 'Indie': 34, 'Great Soundtrack': 21, 'Steampunk': 18, 'Platformer': 14, 'Adventure': 13, 'Singleplayer': 13, 'Side Scroller': 12, 'Atmospheric': 12, 'Action-Adventure': 11, '3D Platformer': 10, 'Controller': 10}"
571100,Space SEX,SinVR,SinVR,,0,0,0,"0 .. 20,000",0,0,0,0,999,999,0,English,"Simulation, Early Access",1,[]
571120,Event[0] - Soundtrack,Ocelot Society,,,2,0,0,"0 .. 20,000",0,0,0,0,199,199,0,English,"Adventure, Indie",0,"{'Adventure': 21, 'Indie': 21}"
571160,Void & Nothingness Soundtrack,Francesco Cossello,"Vysoko Anime Production, Vorance Audio",,0,0,0,"0 .. 20,000",0,0,0,0,199,199,0,English,"Sexual Content, Adventure, Indie",0,[]
571170,Ghostlight Manor Soundtrack,Digital Future Lab,Functional Unicorn Entertainment,,0,0,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Adventure, Casual, Indie, Strategy",0,[]
571180,Holiday Simulator : Wacky Sleigh Ride,Hyperator VR innovation Labs,Hyperator VR Innovation Labs,,0,0,0,"0 .. 20,000",0,0,0,0,99,99,0,English,Simulation,0,[]
571210,OneShot OST,Little Cat Feet,,,48,0,0,"0 .. 20,000",0,0,0,0,599,599,0,English,"Adventure, Casual, Indie",0,"{'Adventure': 21, 'Indie': 21, 'Casual': 21}"
571220,hackmud OST,Drizzly Bear,,,1,0,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Indie, Massively Multiplayer, RPG, Simulation",0,"{'RPG': 21, 'Massively Multiplayer': 21, 'Indie': 21, 'Simulation': 21}"
571230,Domino Craft VR,LusionSoft,LusionSoft,,11,1,0,"0 .. 20,000",0,0,0,0,999,999,0,English,"Casual, Simulation",0,"{'Casual': 21, 'Simulation': 21, 'VR': 10}"
571250,Hieroglyphika - Soundtrack,M. Hanka,Liu Lidan,,0,0,0,"0 .. 20,000",0,0,0,0,79,199,60,"English, Simplified Chinese, German","Indie, RPG, Strategy",0,[]
570660,The Binding of Isaac: Afterbirth+,"Nicalis, Inc., Edmund McMillen","Nicalis, Inc.",,2511,1629,0,"0 .. 20,000",0,0,0,0,0,0,0,English,"Action, Adventure, Indie",0,"{'Indie': 178, 'Difficult': 153, 'Replay Value': 148, 'Rogue-like': 145, 'Pixel Graphics': 119, 'Moddable': 116, 'Great Soundtrack': 111, 'Singleplayer': 110, 'Adventure': 105, 'Action': 102, '2D': 89, 'Dungeon Crawler': 79, 'Local Co-Op': 72, 'Dark': 68, 'Gore': 60, 'Atmospheric': 56, 'Twin Stick Shooter': 45, 'Horror': 37, 'Procedural Generation': 31, 'Psychological Horror': 24}"
570670,Fantasy Grounds - Road to War: The Equinox Crown (5E),"SmiteWorks USA, LLC",,,0,0,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Indie, RPG, Strategy",0,[]
570680,Zork: Grand Inquisitor,Activision,Activision,,35,2,0,"0 .. 20,000",8,8,8,8,599,599,0,English,Adventure,2,"{'Adventure': 27, 'Point & Click': 9, 'Classic': 6}"
570690,Xmas Zombie Rampage,Chickenpig Software,Texas Interactive,,6,24,0,"0 .. 20,000",0,0,0,0,399,399,0,English,"Nudity, Violent, Gore, Action, Indie",0,"{'Action': 33, 'Indie': 32, 'Violent': 32, 'Gore': 32, 'Nudity': 30, 'FPS': 14, 'Shooter': 13, 'Zombies': 13, 'Horror': 12}"
570720,Fantasy Grounds - Islands of Plunder: Tarin's Crown (PFRPG),"SmiteWorks USA, LLC",,,0,0,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Indie, RPG, Strategy",0,[]
570750,Trainz 2019 DLC: Aerotrain,N3V Games,,,0,0,0,"0 .. 20,000",0,0,0,0,1699,1699,0,"English, French, Italian, German, Spanish - Spain, Russian",Simulation,0,[]
570770,古剑奇谭二(GuJian2),上海烛龙信息科技有限公司,北京网元圣唐娱乐科技有限公司,,1112,342,0,"100,000 .. 200,000",1243,0,2313,0,1599,1599,0,"English, Not supported, Simplified Chinese",RPG,58,"{'RPG': 60, 'Story Rich': 18, 'Anime': 7, 'Singleplayer': 6}"
570250,Trainz 2019 DLC: Willamette & Pacific SD7 #1501,N3V Games,,,0,0,0,"0 .. 20,000",0,0,0,0,1299,1299,0,"English, French, Italian, German, Spanish - Spain, Russian",Simulation,0,[]
570260,Trainz 2019 DLC: Laaers Car Transporter,N3V Games,,,0,0,0,"0 .. 20,000",0,0,0,0,799,799,0,"English, French, Italian, German, Spanish - Spain, Russian",Simulation,0,[]
570270,Trainz 2019 DLC: SNCF - AGC Languedoc,N3V Games,,,0,0,0,"0 .. 20,000",0,0,0,0,1695,1695,0,"English, French, Italian, German, Spanish - Spain, Russian",Simulation,0,[]
570280,Trainz 2019 DLC: PRR T1,N3V Games,,,0,0,0,"0 .. 20,000",0,0,0,0,1699,1699,0,"English, French, Italian, German, Spanish - Spain, Russian",Simulation,0,[]
570290,Forget Us Not,,,,2,0,0,"0 .. 20,000",0,0,0,0,399,399,0,English,"Violent, Movie, Documentary",0,"{'Violent': 21, 'Movie': 21, 'Documentary': 21}"
570310,Aerofly FS 2 - Northeastern USA,IPACS,,,30,1,0,"0 .. 20,000",0,0,0,0,1499,1499,0,"English, German, French","Indie, Simulation",0,"{'Indie': 21, 'Simulation': 20}"
570320,Spriter: Dreamworld Adventures Environment Art Pack,BrashMonkey,,,1,1,0,"0 .. 20,000",0,0,0,0,1299,1299,0,English,"Animation & Modeling, Design & Illustration, Utilities",0,"{'Design & Illustration': 21, 'Utilities': 21, 'Animation & Modeling': 21}"
570340,GoWings Safari,Blue Goji,Blue Goji,,0,1,0,"0 .. 20,000",0,0,0,0,699,699,0,English,"Action, Adventure, Casual",0,"{'Action': 22, 'Adventure': 22, 'Casual': 22, 'VR': 9}"
570350,Sorry. (Entschuldigung) ~ A Psychological Horror Visual Novel,NeoNight,NeoNight,,22,15,0,"0 .. 20,000",90,0,90,0,299,299,0,English,"Adventure, Indie",0,"{'Adventure': 34, 'Indie': 32, 'Visual Novel': 11, 'Psychological Horror': 10, 'Horror': 6}"
570360,Tricky Towers - Galaxy Bricks,WeirdBeard,,,13,1,0,"0 .. 20,000",0,0,0,0,99,99,0,"English, French, Italian, German, Spanish, Japanese, Russian, Portuguese, Dutch, Simplified Chinese, Arabic, Finnish, Korean, Norwegian, Polish, Portuguese-Brazil, Swedish, Turkish","Casual, Indie",0,"{'Indie': 21, 'Casual': 21}"
570361,Tricky Towers - Candy Bricks,WeirdBeard,,,11,0,0,"0 .. 20,000",0,0,0,0,99,99,0,"English, French, Italian, German, Spanish, Japanese, Russian, Portuguese, Dutch, Simplified Chinese, Arabic, Finnish, Korean, Norwegian, Polish, Portuguese-Brazil, Swedish, Turkish","Casual, Indie",0,"{'Indie': 21, 'Casual': 21}"
570362,Tricky Towers - Holographic Bricks,WeirdBeard,,,6,3,0,"0 .. 20,000",0,0,0,0,99,99,0,"English, French, Italian, German, Spanish, Japanese, Russian, Portuguese, Dutch, Simplified Chinese, Arabic, Finnish, Korean, Norwegian, Polish, Portuguese-Brazil, Swedish, Turkish","Casual, Indie",0,"{'Indie': 21, 'Casual': 21}"
570363,Tricky Towers - Gem Bricks,WeirdBeard,,,11,0,0,"0 .. 20,000",0,0,0,0,99,99,0,"English, French, Italian, German, Spanish, Japanese, Russian, Portuguese, Dutch, Simplified Chinese, Arabic, Finnish, Korean, Norwegian, Polish, Portuguese-Brazil, Swedish, Turkish","Casual, Indie",0,"{'Indie': 21, 'Casual': 21}"
570370,Revolution 25th Anniversary Documentary,Revolution Software Ltd,Revolution Software Ltd,,7,0,0,"0 .. 20,000",0,0,0,0,799,799,0,English,Documentary,0,{'Documentary': 23}
570380,Death Penalty: Beginning,"VI GAMES LLC, Ivan Buderkrvych",VI GAMES LLC,,29,138,0,"20,000 .. 50,000",3,0,3,0,0,0,0,"English, Ukrainian","Indie, RPG",0,"{'Indie': 30, 'Violent': 23, 'RPG': 22}"
570430,InfinitasDM - Adventurer's Kit,"Atom Switch, Inc.","Atom Switch, Inc.",,0,0,0,"0 .. 20,000",0,0,0,0,1999,1999,0,English,"RPG, Strategy",0,[]
570450,Juno's Darkest Hour - Soundtrack,Thomas Bernatchez,Antoine Bilodeau,,0,0,0,"0 .. 20,000",0,0,0,0,99,99,0,English,"Action, Adventure, Indie",0,[]
570470,Escape the Bunker,"Virtual Escapes, Inc.","Virtual Escapes, Inc.",,8,6,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Adventure, Casual, Indie",0,"{'Adventure': 22, 'Indie': 21, 'Casual': 21, 'VR': 8}"
570480,Birthdays the Beginning /  - Digital Art Book / ,"ARC SYSTEM WORKS Co., Ltd., TOYBOX Inc.",,,0,1,0,"0 .. 20,000",0,0,0,0,299,299,0,English,Simulation,0,{'Simulation': 20}
570481,Birthdays the Beginning /  - Digital Soundtrack / ,"ARC SYSTEM WORKS Co., Ltd., TOYBOX Inc.",,,0,0,0,"0 .. 20,000",0,0,0,0,499,499,0,"English, French, Italian, German, Spanish, Japanese, Korean, Simplified Chinese, Traditional Chinese",Simulation,0,[]
570490,SHENZHEN SOLITAIRE,Zachtronics,Zachtronics,,94,4,0,"0 .. 20,000",0,0,0,0,299,299,0,English,"Casual, Indie",4,"{'Indie': 34, 'Casual': 33, 'Card Game': 17}"
570500,Child Phobia: Nightcoming Fears,2B_GAMES,2B_GAMES,,39,13,0,"20,000 .. 50,000",260,0,289,0,199,199,0,"English, Russian","Sexual Content, Violent, Gore, Adventure, Indie, Early Access",0,"{'Early Access': 32, 'Indie': 23, 'Gore': 23, 'Adventure': 22, 'Violent': 22, 'Sexual Content': 21}"
570510,The 9th Life of Louis Drax,Lionsgate,,,0,0,0,"0 .. 20,000",0,0,0,0,1699,1699,0,English,Movie,0,[]
570520,Arsenal,Lionsgate,,,1,0,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Violent, Movie",0,"{'Violent': 20, 'Movie': 20, 'Action': 10, 'Thriller': 10}"
570530,Man Down,Lionsgate,,,4,0,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Violent, Movie",0,"{'Violent': 20, 'Movie': 20, 'Action': 10, 'Thriller': 10, 'Drama': 10}"
570540,Animal Planet: Amazon Odyssey,Heavy Iron Studios,Vive Studios,,7,5,0,"0 .. 20,000",0,0,0,0,599,599,0,English,Adventure,0,"{'Adventure': 21, 'VR': 9}"
570560,Fantasy Grounds - Call of Cthulhu: Crack'd and Cook'd Manse (CoC),"SmiteWorks USA, LLC",,,0,0,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Indie, RPG, Strategy",0,[]
570570,Revolution 25th Anniversary Documentary: Adventures,,,,6,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,{'Documentary': 23}
570571,Revolution 25th Anniversary Documentary: Beneath a Steel Sky,,,,7,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,{'Documentary': 23}
570572,Revolution 25th Anniversary Documentary: Broken Sword,,,,7,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,{'Documentary': 23}
570573,Revolution 25th Anniversary Documentary: Changing Dimensions,,,,7,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,{'Documentary': 23}
570574,Revolution 25th Anniversary Documentary: Back from the Wilderness,,,,7,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,{'Documentary': 23}
570575,Revolution 25th Anniversary Documentary: Viva la Revolution,,,,7,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,{'Documentary': 23}
570580,Zork Anthology,Infocom,Activision,,29,4,0,"0 .. 20,000",202,0,202,0,599,599,0,English,Adventure,5,"{'Adventure': 25, 'Text-Based': 11, 'Classic': 10, 'Interactive Fiction': 6}"
570590,Solitaire VR,"Babaroga, LLC","Tripp, LLC",,9,2,0,"0 .. 20,000",0,0,0,0,199,199,0,English,"Adventure, Casual, Indie, RPG, Simulation, Strategy",0,"{'Casual': 23, 'Strategy': 20, 'Adventure': 20, 'Indie': 20, 'Simulation': 20, 'RPG': 17, 'VR': 16}"
570600,Binary Trigger,One Lives Left,One Lives Left,,4,0,0,"0 .. 20,000",0,0,0,0,799,799,0,English,"Action, Indie",0,"{'Action': 21, 'Indie': 21, 'VR': 9}"
569810,LEAVES - The Return,ZAR 21,Daedalic Entertainment,,95,13,0,"0 .. 20,000",62,0,62,0,799,799,0,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Traditional Chinese, Simplified Chinese, Japanese, Korean, Polish, Russian","Adventure, Indie",2,"{'Adventure': 35, 'Indie': 34, 'Puzzle': 10, 'Point & Click': 8}"
569820,Earth Liberation: The Novel - Audiobook,PoRovoz Studios,PoRovoz Studios,,1,0,0,"0 .. 20,000",0,0,0,0,0,0,0,"English, Russian","Violent, Action, Strategy",0,"{'Strategy': 21, 'Action': 21, 'Violent': 21}"
569850,The Black Watchmen - Alone in the Dark Web,Alice & Smith,,,3,0,0,"0 .. 20,000",0,0,0,0,99,499,80,English,"Adventure, Indie, Massively Multiplayer, RPG",0,"{'Adventure': 21, 'RPG': 21, 'Massively Multiplayer': 21, 'Indie': 21}"
569870,Experiment Gone Rogue,Repulse,SZH,,11,16,0,"0 .. 20,000",0,0,0,0,2499,2499,0,English,"Action, Indie",0,"{'Action': 52, 'Indie': 52, 'Nudity': 25, 'VR': 13, 'Early Access': 12, 'Shooter': 12, 'Sci-fi': 12}"
569880,1979 Revolution: Black Friday Demo,"iNK Stories, N-Fusion Interactive",iNK Stories,,649,207,0,"0 .. 20,000",0,0,0,0,0,0,0,"English, French, German, Spanish, Russian, Turkish","Violent, Adventure, Indie",0,"{'Choices Matter': 49, 'Indie': 42, 'Adventure': 41, 'Political': 41, 'Historical': 40, 'Choose Your Own Adventure': 34, 'Story Rich': 32, 'Multiple Endings': 29, 'Singleplayer': 27, 'Atmospheric': 25, 'Action': 25, 'Exploration': 24, 'Point & Click': 22, 'Replay Value': 21, 'Great Soundtrack': 17, 'Short': 14, 'Violent': 9, '3D Vision': 8, 'Third Person': 6}"
569890,me Igigu,ItsAllAGame,ItsAllAGame,,0,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,"Action, Casual, Indie, Simulation",0,[]
569900,Timeless: The Forgotten Town Collector's Edition,Boolat Games,Big Fish Games,,2,0,0,"0 .. 20,000",0,0,0,0,999,999,0,English,"Adventure, Casual",0,"{'Casual': 22, 'Adventure': 21, 'Hidden Object': 6}"
569910,Operation Avalanche: Deleted Scenes,,,,0,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,[]
569911,Operation Avalanche: Behind the Scenes: Operation Avalanche,,,,0,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,[]
569912,Operation Avalanche: Car Chase,,,,0,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,[]
569913,Operation Avalanche: Pool Party,,,,0,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,[]
569914,Operation Avalanche: The Creators Project - Reanimating Kubrick,,,,0,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,[]
569915,Operation Avalanche: Vice Presents - The Making of Operation Avalanche,,,,0,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,[]
569920,Jackie Chan Presents: Amnesia,Lionsgate,,,0,0,0,"0 .. 20,000",0,0,0,0,499,499,0,Simplified Chinese,Movie,0,[]
569930,Fantasy Grounds - 1 on 1 Adventures #4: The Sixth Cavalier (PFRPG/3.5E),"SmiteWorks USA, LLC",,,0,0,0,"0 .. 20,000",0,0,0,0,699,699,0,English,"Indie, RPG, Strategy",0,[]
569940,Bocce Beach,"Funly, LLC","Funly, LLC",,5,2,0,"0 .. 20,000",0,0,0,0,399,399,0,English,"Casual, Indie, Sports, Strategy",0,"{'Indie': 31, 'Casual': 31, 'Sports': 31, 'Strategy': 30, 'VR': 13, 'Multiplayer': 11, 'Real-Time': 11, 'Competitive': 10}"
569950,Fantasy Grounds - Mini-Dungeon #010: Ghastardly Deeds (PFRPG),"SmiteWorks USA, LLC",,,0,0,0,"0 .. 20,000",0,0,0,0,299,299,0,English,"Indie, RPG, Strategy",0,[]
569970,Chosen 2,Little Big Lee,Senpai Studios,,116,76,0,"0 .. 20,000",287,0,287,0,499,499,0,English,"Adventure, Indie, RPG",0,"{'Anime': 35, 'RPG': 31, 'Indie': 31, 'Adventure': 29, 'RPGMaker': 26, 'Sexual Content': 22, 'Nudity': 14}"
569980,Fantasy Grounds - Rippers Resurrected: Frightful Expeditions (Savage Worlds),"SmiteWorks USA, LLC",,,1,0,0,"0 .. 20,000",0,0,0,0,1999,1999,0,English,"Indie, RPG, Strategy",0,"{'RPG': 31, 'Indie': 31, 'Strategy': 21, 'Adventure': 10, 'Turn-Based': 10, 'Fantasy': 10, 'Alternate History': 10, 'Software': 10, 'Party-Based RPG': 10}"
570000,Old Friend,Tyler Hurd,"Wevr, Inc",,122,8,0,"20,000 .. 50,000",0,0,0,0,299,299,0,English,Casual,0,"{'Casual': 21, 'VR': 13, 'Music': 5}"
570010,InfinitasDM - Teeth of The Bloodwolf,"Atom Switch, Inc.","Atom Switch, Inc.",,0,0,0,"0 .. 20,000",0,0,0,0,699,699,0,English,"RPG, Strategy",0,[]
570020,Fantasy Grounds - Under Frozen Stars (5E),"SmiteWorks USA, LLC",,,0,0,0,"0 .. 20,000",0,0,0,0,599,599,0,English,"Indie, RPG, Strategy",0,[]
570030,Fantasy Grounds - Under Frozen Stars (PFRPG),"SmiteWorks USA, LLC",,,0,0,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Indie, RPG, Strategy",0,[]
570060,TacoFace,KLNK Inc.,KLNK Inc.,,4,1,0,"0 .. 20,000",0,0,0,0,99,99,0,English,"Casual, Indie",0,"{'Casual': 22, 'Indie': 21, 'VR': 9}"
570080,Battle Dome Demo,Bad Bird Studios,Bad Bird Studios,,424,52,0,"0 .. 20,000",0,0,0,0,0,0,0,English,Action,0,"{'Action': 25, 'VR': 24, 'FPS': 9, 'Multiplayer': 8}"
570090,articy:draft 3,articy Software,articy Software,,43,6,0,"0 .. 20,000",0,0,0,0,9999,9999,0,"English, Italian, German, Spanish - Spain, Korean, Polish, Portuguese - Brazil, Russian, French, Ukrainian","Design & Illustration, Education, Utilities",14,"{'Design & Illustration': 45, 'Utilities': 45, 'Education': 40, 'Game Development': 37}"
570120,Zaccaria Pinball - Space Shuttle 2016 Table,Magic Pixel Kft.,,,2,0,0,"0 .. 20,000",0,0,0,0,299,299,0,English,"Casual, Free to Play, Simulation, Sports",0,"{'Free to Play': 21, 'Casual': 21, 'Simulation': 21, 'Sports': 21}"
570150,Constellation Distantia,Skanerbotten,Skanerbotten,,13,5,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Action, Adventure, Indie, Strategy",0,"{'Action': 45, 'Adventure': 45, 'Strategy': 41, 'Indie': 34, 'Sci-fi': 24, 'Survival': 21, 'Space': 17, 'Action-Adventure': 14, 'VR': 9}"
570160,WWE 2K17 - MyPlayer Kick Start,"Visual Concepts, Yuke's Co., LTD",2K,,1,2,0,"0 .. 20,000",0,0,0,0,999,999,0,"English, French, Italian, German, Spanish, Arabic","Simulation, Sports",0,"{'Simulation': 21, 'Sports': 21}"
570170,WWE 2K17 - Accelerator,"Visual Concepts, Yuke's Co., LTD",2K,,3,4,0,"0 .. 20,000",0,0,0,0,499,499,0,"English, French, Italian, German, Spanish, Arabic","Simulation, Sports",0,"{'Simulation': 21, 'Sports': 21}"
570180,WWE 2K17 - NXT Enhancement Pack,"Visual Concepts, Yuke's Co., LTD",2K,,3,1,0,"0 .. 20,000",0,0,0,0,999,999,0,"English, French, Italian, German, Spanish, Arabic","Simulation, Sports",0,"{'Simulation': 21, 'Sports': 21}"
570181,WWE 2K17 - Legends Pack,"Visual Concepts, Yuke's Co., LTD",2K,,3,1,0,"0 .. 20,000",0,0,0,0,899,899,0,"English, French, Italian, German, Spanish, Arabic","Simulation, Sports",0,"{'Simulation': 22, 'Sports': 22}"
570190,WWE 2K17 - New Moves Pack,"Visual Concepts, Yuke's Co., LTD",2K,,4,0,0,"0 .. 20,000",0,0,0,0,399,399,0,"English, French, Italian, German, Spanish, Arabic","Simulation, Sports",0,"{'Simulation': 21, 'Sports': 21}"
570200,WWE 2K17 - Future Stars Pack,"Visual Concepts, Yuke's Co., LTD",2K,,2,2,0,"0 .. 20,000",0,0,0,0,899,899,0,"English, French, Italian, German, Spanish, Arabic","Simulation, Sports",0,"{'Simulation': 21, 'Sports': 21}"
570210,WWE 2K17 - Hall of Fame Showcase,"Visual Concepts, Yuke's Co., LTD",2K,,5,2,0,"0 .. 20,000",0,0,0,0,999,999,0,"English, French, Italian, German, Spanish, Arabic","Simulation, Sports",0,"{'Simulation': 20, 'Sports': 20}"
570220,Farming Simulator 17 - KUHN Equipment Pack,Giants Software,Focus Home Interactive,,86,21,0,"0 .. 20,000",0,0,0,0,1499,1499,0,"English, French, Italian, German, Spanish, Czech, Dutch, Hungarian, Japanese, Korean, Polish, Portuguese, Portuguese-Brazil, Romanian, Russian, Simplified Chinese, Traditional Chinese, Turkish",Simulation,0,"{'Simulation': 49, 'Open World': 6, 'Multiplayer': 6, 'Singleplayer': 5}"
